*---------------------------------------------------------*
*   Station: de Bilt, Nederland
*   Year: 19810101
*   Source: AGMIP Phase4 Project
*   
*   Author: Nobody
*   Longitude: 5.180 W
*   Latitude: 52.00 N
*   Elevation: 1.90 m
*   Comments: 
*             
* 
* Columns:
*  ========
* station number
* year
* day
* irradiation                   (kJ m-2 d-1)
* minimum temperature           (degrees Celsius)
* maximum temperature           (degrees Celsius)
* early morning vapour pressure (kPa)
* mean wind speed (height: 2 m) (m s-1)
1   1981  54  776000  -6.4   1.5  0.51   3.1   0.0
1   1981  55  311000  -4.2   0.1  0.53   4.1   0.8
1   1981  56  766000  -1.9   3.0  0.64   2.6   0.3
1   1981  57  586000  -2.3   3.9  0.65   3.1   0.0
1   1981  58 1001000  -2.9   7.4  0.72   6.2   0.0
1   1981  59  343000   0.0   3.6  0.70   6.7   8.6
1   1981  60  747000   1.8   8.6  0.88   3.1   0.1
1   1981  61  320000   4.8   8.5  0.98   2.6   0.5
1   1981  62  199000   0.2   5.4  0.75   4.1   1.6
1   1981  63  523000  -0.7   1.9  0.64   3.1   0.0
1   1981  64  476000  -0.1   5.4  0.74   2.1   0.9
1   1981  65  300000   1.9   8.3  0.88   3.1   0.8
1   1981  66  127000   7.8  13.3  1.27   6.7   4.9
1   1981  67  230000   9.2  14.0  1.37   6.7   5.3
1   1981  68  170000   8.4  10.9  1.20   4.6  26.1
1   1981  69  118000   7.9  14.7  1.34   3.6  15.1
1   1981  70  151000   9.8  14.3  1.41   7.7  26.3
1   1981  71  296000   8.3  11.2  1.21   4.1   7.9
1   1981  72  490000   6.9  11.8  1.18   3.6   8.9
1   1981  73  225000   6.3   8.7  1.04   3.6   8.7
1   1981  74  214000   3.6   7.5  0.91   2.1   3.3
1   1981  75  658000   0.1   8.0  0.82   1.5   3.4
1   1981  76  954000  -1.7   6.4  0.72   1.0   0.3
1   1981  77  580000  -1.3   6.7  0.74   3.6   0.8
1   1981  78  484000   6.2   9.5  1.06   6.7   0.0
1   1981  79 1139000   6.1  12.1  1.16   4.6   0.0
1   1981  80  964000   6.8  15.7  1.33   5.7   0.2
1   1981  81  371000   2.0  14.2  1.08   6.2   1.9
1   1981  82  321000   0.4  12.4  0.96   4.6   6.0
1   1981  83  627000   9.2  12.8  1.31   5.7   2.5
1   1981  84  425000  11.3  16.6  1.59   4.1   5.9
1   1981  85  652000   4.6  15.1  1.22   4.1   1.5
1   1981  86 1723000   1.9  15.5  1.12   3.6   0.0
1   1981  87  894000   8.9  16.1  1.45   3.1   0.0
1   1981  88 1030000   9.5  17.6  1.55   2.6   0.7
1   1981  89  620000   7.5  15.1  1.34   2.1   0.7
1   1981  90  552000   6.9  14.0  1.26   2.6   0.1
1   1981  91  266000   7.8  11.2  1.19   2.1   0.0
1   1981  92  307000   7.2   9.8  1.11   1.5   0.1
1   1981  93  362000   7.5  10.5  1.15   3.1   0.0
1   1981  94  250000   5.5   7.5  0.97   2.6   0.1
1   1981  95  841000   4.3   9.5  0.99   2.6   0.0
1   1981  96 1100000   2.6  11.3  1.00   2.6   0.0
1   1981  97 1017000   3.6  14.9  1.17   1.5   0.0
1   1981  98 1181000   5.9  15.8  1.30   1.5   0.0
1   1981  99 1560000   4.1  19.1  1.37   1.0   0.0
1   1981 100 1837000   5.0  20.6  1.48   2.6   0.0
1   1981 101 1603000   9.2  20.9  1.71   3.1   0.0
1   1981 102  907000   8.2  16.1  1.42   1.5   0.3
1   1981 103 1370000   4.2  14.8  1.19   4.6   0.0
1   1981 104 2109000   3.1  18.3  1.29   3.6   0.0
1   1981 105 2199000   4.1  17.2  1.28   3.6   0.0
1   1981 106 2065000   4.7  16.9  1.29   4.1   0.0
1   1981 107 2013000   1.3  10.4  0.93   4.1   0.0
1   1981 108 1418000   0.1  10.4  0.89   3.1   0.0
1   1981 109  880000   3.9   8.8  0.96   5.1   2.3
1   1981 110 1942000   1.3  11.2  0.95   4.6   0.0
1   1981 111  692000   0.4   8.2  0.83   2.6   0.0
1   1981 112 1406000   2.0   8.8  0.90   2.6   0.3
1   1981 113 1820000  -3.3   7.6  0.71   2.1   0.2
1   1981 114 2015000  -4.4   9.3  0.73   3.6   0.0
1   1981 115  777000   4.5  13.5  1.15   3.1   0.1
1   1981 116  812000   5.3  10.9  1.08   2.1   0.3
1   1981 117 1665000   3.5  13.2  1.10   4.6   0.0
1   1981 118  742000   0.4   8.1  0.83   2.6   4.3
1   1981 119  854000   6.6  12.6  1.19   3.1   0.6
1   1981 120  268000   7.6  10.3  1.14   3.6   7.5
1   1981 121 1837000   2.2  10.4  0.95   3.6   0.1
1   1981 122 1790000   0.8  10.4  0.91   3.1   0.0
1   1981 123 1311000  -2.0  10.3  0.82   3.6   2.3
1   1981 124  752000   4.2  10.8  1.04   3.1   8.5
1   1981 125  793000   0.6   9.4  0.87   3.1   9.1
1   1981 126  682000   1.0  15.3  1.08   2.6   0.7
1   1981 127 2021000   5.0  20.4  1.47   4.1   0.0
1   1981 128  798000  10.3  17.0  1.56   2.6   5.4
1   1981 129 1812000  11.0  23.1  1.94   2.1   4.2
1   1981 130 2281000  13.2  27.1  2.36   2.6   0.0
1   1981 131 2334000  14.5  25.4  2.33   3.1   0.0
1   1981 132 2214000  13.0  21.5  1.97   2.1   1.9
1   1981 133 1784000  11.0  19.7  1.74   1.5   0.4
1   1981 134  816000  11.2  15.9  1.55   1.5   0.6
1   1981 135 2043000  10.6  18.8  1.67   2.1   0.0
1   1981 136 1131000   7.8  17.9  1.48   2.6   2.5
1   1981 137 1801000   6.0  15.9  1.31   2.6   5.1
1   1981 138 2204000   4.9  18.1  1.36   2.1   0.0
1   1981 139 1402000  11.6  22.7  1.96   2.1   0.3
1   1981 140 2225000  13.1  27.2  2.36   2.6   0.0
1   1981 141 1987000  13.3  25.6  2.26   1.5   9.8
1   1981 142 1431000   9.1  17.5  1.53   2.1  17.7
1   1981 143 1105000   8.3  17.3  1.48   3.1   4.6
1   1981 144 1503000   8.3  14.1  1.33   3.1   7.7
1   1981 145 1156000   7.2  14.6  1.30   2.6   4.3
1   1981 146 1609000   7.1  16.0  1.36   2.1   0.4
1   1981 147 1619000   5.7  18.6  1.42   1.5   1.1
1   1981 148 1395000   8.9  17.0  1.49   2.6   2.5
1   1981 149 1991000   6.3  18.8  1.45   1.0   0.0
1   1981 150 1959000  12.8  20.9  1.92   1.5   0.0
1   1981 151 2068000  14.2  26.6  2.40   2.1   6.4
1   1981 152 2284000  13.5  24.9  2.22   1.0   0.1
1   1981 153 2065000  14.3  26.0  2.36   2.1   0.2
1   1981 154 1936000  13.6  20.9  1.97   2.1   0.4
1   1981 155 2406000  11.6  18.6  1.72   3.1   0.0
1   1981 156 1765000  11.4  18.4  1.69   3.1   6.7
1   1981 157 1916000  10.8  19.1  1.70   3.1   0.3
1   1981 158 1667000  11.2  18.2  1.67   2.6   0.2
1   1981 159 1030000  14.2  21.0  2.01   2.6   3.2
1   1981 160 1386000  12.8  18.2  1.76   3.6   0.0
1   1981 161 1840000  10.6  17.4  1.60   4.1   0.0
1   1981 162  701000  10.6  17.4  1.60   2.6   6.6
1   1981 163 1453000   6.2  15.9  1.32   2.6   0.0
1   1981 164 2513000   4.2  20.1  1.42   2.1   0.0
1   1981 165 1124000  13.2  20.9  1.94   2.1   0.0
1   1981 166 1285000  13.6  21.7  2.02   3.1   0.1
1   1981 167 1772000  10.2  16.2  1.52   3.6   1.0
1   1981 168 1271000   9.1  15.2  1.42   3.1   4.8
1   1981 169  903000   9.2  13.0  1.32   2.6   0.0
1   1981 170 1937000   9.0  16.1  1.45   1.5   0.0
1   1981 171  783000   9.2  14.8  1.40   1.5   0.2
1   1981 172 1258000   7.2  14.0  1.28   2.6   0.1
1   1981 173 1843000   8.7  18.8  1.57   3.1   0.0
1   1981 174 1943000   8.8  20.9  1.69   1.5   0.0
1   1981 175 2139000   9.2  22.3  1.79   1.0   0.0
1   1981 176 1138000  12.0  17.3  1.67   2.6   0.0
1   1981 177  208000  11.0  13.0  1.40   3.1  10.1
1   1981 178  951000  10.8  16.1  1.54   2.1   0.2
1   1981 179  244000  11.5  12.7  1.41   3.6  17.1
1   1981 180  556000   9.0  12.6  1.29   4.1   8.4
1   1981 181  609000   8.6  15.1  1.39   3.6   1.3
1   1981 182 1189000  12.4  18.0  1.73   3.6   0.0
1   1981 183  794000  12.1  18.4  1.73   1.5  16.8
1   1981 184 1657000  12.0  18.0  1.70   3.1   0.9
1   1981 185 1561000  12.2  19.9  1.82   3.1   0.8
1   1981 186 1826000  12.2  22.1  1.96   2.1   0.0
1   1981 187 1702000  13.1  22.0  2.01   2.6   0.0
1   1981 188 2094000  12.9  22.6  2.03   1.5   0.0
1   1981 189 2586000  13.8  28.0  2.47   1.5   0.0
1   1981 190 2008000  17.8  28.9  2.87   1.5   4.5
1   1981 191 1336000  16.9  23.3  2.35   1.5   7.0
1   1981 192 1567000  15.2  22.2  2.16   2.1   0.0
1   1981 193 1336000  11.5  19.6  1.77   2.6   0.0
1   1981 194 1567000  11.3  21.8  1.88   1.5   0.8
1   1981 195 1294000  11.2  19.6  1.75   2.6   0.0
1   1981 196 1667000  13.2  20.6  1.92   1.5   0.0
1   1981 197  707000  12.3  19.0  1.78   3.1  18.7
1   1981 198 2265000   9.3  17.7  1.55   2.6   0.1
1   1981 199 1739000   9.4  17.5  1.54   1.5   0.2
1   1981 200 2108000  12.0  19.9  1.81   2.6   0.0
1   1981 201 1145000  14.4  18.9  1.89   2.1   1.7
1   1981 202  842000  12.1  18.5  1.74   2.1   2.9
1   1981 203 1265000  12.3  20.6  1.87   2.6   0.0
1   1981 204 1868000  10.9  19.8  1.74   2.6   8.1
1   1981 205  615000  10.1  15.0  1.45   3.1  16.4
1   1981 206  859000  11.9  17.0  1.65   2.6  24.3
1   1981 207 1088000   8.0  18.0  1.50   2.6   0.1
1   1981 208 2478000  11.6  20.9  1.85   3.1   0.0
1   1981 209 2041000  12.0  23.4  2.02   1.5   0.0
1   1981 210 1736000  12.5  23.9  2.09   2.1   0.0
1   1981 211 1909000   9.4  19.2  1.63   1.5   0.0
1   1981 212 1799000   8.0  22.0  1.70   1.5   6.1
1   1981 213  671000  13.3  18.2  1.79   2.6   2.0
1   1981 214 1894000  11.0  19.6  1.74   2.6   0.0
1   1981 215 2492000   8.8  23.0  1.81   1.0   0.0
1   1981 216 2412000  10.9  28.0  2.26   1.0   0.1
1   1981 217 2128000  15.6  28.9  2.68   1.5   0.0
1   1981 218 1992000  17.6  29.2  2.88   2.1   0.0
1   1981 219 1775000  17.8  26.9  2.70   1.5   0.0
1   1981 220  521000  15.9  19.7  2.04   2.1   0.0
1   1981 221  897000  15.2  20.4  2.04   1.5   0.0
1   1981 222  411000  14.8  17.9  1.86   2.6   1.4
1   1981 223  571000  14.2  18.0  1.83   2.1   1.2
1   1981 224 2078000  11.2  23.4  1.97   1.0   0.0
1   1981 225 1588000  10.7  23.8  1.97   0.5   0.0
1   1981 226 1993000  13.8  26.5  2.36   1.0   0.0
1   1981 227 1513000  15.3  27.0  2.51   1.0   0.0
1   1981 228 1810000  10.8  20.3  1.77   2.6   0.0
1   1981 229 1900000   7.8  19.2  1.55   2.1   0.0
1   1981 230 1666000   7.8  22.8  1.74   2.6   0.0
1   1981 231 1001000  14.2  19.8  1.94   2.6   4.9
1   1981 232 1215000  11.6  18.1  1.69   3.6   9.9
1   1981 233 1353000  11.6  17.6  1.66   2.6   1.3
1   1981 234 1092000  11.0  16.8  1.59   3.1   2.7
1   1981 235 1435000  10.0  18.9  1.65   2.1   0.2
1   1981 236 1061000   8.2  17.4  1.48   1.0   0.0
1   1981 237 1626000   6.6  21.9  1.62   1.0   0.0
1   1981 238 1534000  11.1  20.8  1.81   2.1   0.0
1   1981 239 1357000  10.0  21.3  1.78   1.5   0.0
1   1981 240 1134000  14.4  19.4  1.92   1.5   0.0
1   1981 241  986000  11.1  19.1  1.72   1.5   0.0
1   1981 242 1814000  10.8  20.9  1.80   1.5   0.0
1   1981 243 1236000   9.1  20.2  1.67   1.0   0.0
1   1981 244 1630000  12.1  19.1  1.77   1.5   0.0
1   1981 245 1815000   8.4  21.6  1.70   2.1   0.0
1   1981 246 1731000   9.2  20.6  1.69   2.6   0.0
1   1981 247 1904000   6.4  22.6  1.65   1.0   0.0
1   1981 248 1874000   6.3  23.8  1.71   1.0   0.0
1   1981 249 1757000   5.1  24.1  1.66   0.5   0.0
1   1981 250 1459000   8.5  24.8  1.89   1.5   0.0
1   1981 251 1125000  14.1  23.3  2.16   2.1   3.3
1   1981 252  479000  11.2  19.3  1.73   1.0   0.0
1   1981 253 1570000  10.3  24.2  1.97   1.5   0.0
1   1981 254  681000  11.2  20.0  1.77   1.5   3.1
1   1981 255 1236000  11.3  21.1  1.84   2.1   4.9
1   1981 256 1456000  11.0  17.8  1.64   3.1   3.5
1   1981 257 1273000   9.3  17.6  1.54   2.6   1.4
1   1981 258  382000  11.0  16.6  1.58   2.1   6.2
1   1981 259  928000  11.0  20.2  1.77   1.5   7.5
1   1981 260  672000   9.7  17.9  1.58   1.5   0.0
1   1981 261  649000  12.2  18.5  1.74   2.6   3.6
1   1981 262 1002000  11.1  19.0  1.71   3.1   4.9
1   1981 263  431000  13.2  17.1  1.72   4.1   9.3
1   1981 264  969000  11.7  19.1  1.75   2.1   1.1
1   1981 265  833000  11.1  19.4  1.73   1.5   0.1
1   1981 266 1113000   9.1  17.1  1.51   2.1   1.9
1   1981 267 1417000   9.0  18.3  1.56   3.1   0.0
1   1981 268  389000  10.6  16.3  1.54   2.6   0.0
1   1981 269  533000  10.6  19.3  1.70   4.1   0.5
1   1981 270 1060000   8.6  17.9  1.52   2.6   0.8
1   1981 271 1148000   6.0  18.3  1.42   1.0   0.0
1   1981 272 1300000   4.8  18.1  1.35   1.0   0.0
1   1981 273  929000   8.3  17.2  1.47   3.1   0.0
1   1981 274 1281000   9.3  19.5  1.64   3.1   0.0
1   1981 275  564000  11.0  17.0  1.60   2.1   5.6
1   1981 276  804000   8.0  13.1  1.27   4.1   2.7
1   1981 277  234000   6.1  12.1  1.16   4.1  18.4
1   1981 278 1169000   8.9  16.9  1.49   2.6   0.2
1   1981 279  269000   9.7  16.1  1.49   3.1  21.3
1   1981 280 1002000   9.2  14.6  1.39   5.1   0.4
1   1981 281  468000   8.9  14.7  1.38   4.1   0.8
1   1981 282  399000  10.1  16.7  1.54   5.1   6.1
1   1981 283  709000   6.9  12.6  1.21   5.1   6.1
1   1981 284  692000   5.8  12.1  1.14   4.1  11.7
1   1981 285  353000   3.6   9.1  0.96   2.6  18.9
1   1981 286  364000   3.4  10.9  1.01   3.6  14.7
1   1981 287  657000   1.4  11.4  0.96   2.1   0.2
1   1981 288  354000   0.1   8.8  0.84   1.0   0.0
1   1981 289  418000  -0.4  10.3  0.87   1.0   0.0
1   1981 290  448000   2.3   9.7  0.93   2.1   7.9
1   1981 291  100000   3.6   7.5  0.91   1.5   1.3
1   1981 292  270000   0.6  11.9  0.95   3.6   3.9
1   1981 293  140000   4.2  13.2  1.12   4.6  18.6
1   1981 294  515000   2.1   9.2  0.91   2.1   2.9
1   1981 295  354000   3.8   8.6  0.95   3.6  22.7
1   1981 296  842000  -0.3  11.1  0.90   1.0   0.0
1   1981 297  313000  -0.5   8.5  0.81   2.1   0.7
1   1981 298  293000   1.9   9.2  0.91   2.1   5.5
1   1981 299  408000   0.9   7.9  0.84   0.5   0.1
1   1981 300  311000   3.5   7.8  0.91   2.6   0.4
1   1981 301  616000   3.7  10.8  1.02   3.6   3.4
1   1981 302  391000   7.1  11.5  1.17   3.6   8.3
1   1981 303  627000   6.6  11.5  1.15   3.6   3.5
1   1981 304  394000   6.3  14.2  1.25   4.1   2.2
1   1981 305  105000   7.1  13.5  1.25   3.1   0.7
1   1981 306  130000  10.0  14.2  1.41   3.6   0.0
1   1981 307  203000  11.5  13.3  1.44   2.6   0.0
1   1981 308  348000   4.1  12.5  1.09   2.6   2.6
1   1981 309  530000   1.9  11.7  0.99   2.1   0.1
1   1981 310  535000   2.2  10.9  0.97   2.1   0.0
1   1981 311  659000  -2.7   9.2  0.77   1.5   0.0
1   1981 312  710000  -3.7   6.1  0.67   1.0   0.0
1   1981 313  216000  -2.3   6.4  0.71   1.0   0.0
1   1981 314  193000  -3.1   5.0  0.65   3.1   2.4
1   1981 315   99000   3.5   7.6  0.91   4.6   3.7
1   1981 316  226000   5.7  10.9  1.09   1.5   0.0
1   1981 317  358000   4.4   9.7  1.00   3.1   3.3
1   1981 318  415000   0.0  10.0  0.87   2.1   0.4
1   1981 319  598000  -1.4   6.6  0.74   1.5   0.0
1   1981 320  304000  -1.0   3.8  0.68   3.1   0.0
1   1981 321   73000   1.2   7.5  0.83   3.6   5.4
1   1981 322  267000   6.6  11.6  1.16   5.7   8.6
1   1981 323  529000   2.6  10.9  0.98   2.1   1.5
1   1981 324  119000   4.4  15.3  1.22   7.7   1.7
1   1981 325  167000   6.1  12.7  1.18   3.1   1.5
1   1981 326  146000  10.8  12.7  1.38   4.1   0.0
1   1981 327  236000   5.5  13.7  1.19   5.7   2.8
1   1981 328  269000   2.0   7.1  0.84   5.1   2.2
1   1981 329  130000   2.1   6.2  0.82   4.6   5.6
1   1981 330  140000   5.6  10.5  1.08   4.6   0.4
1   1981 331   36000   6.1  10.6  1.10   5.7   6.5
1   1981 332  136000   1.7   7.7  0.85   3.1   5.4
1   1981 333  285000   3.2   8.2  0.92   3.6   4.5
1   1981 334   46000   0.9   8.7  0.86   3.6  12.8
1   1981 335  218000   0.9   6.9  0.81   3.1   0.6
1   1981 336  233000   1.1   7.9  0.84   1.0   0.4
1   1981 337  226000  -0.5   9.1  0.83   2.1   0.6
1   1981 338   69000   1.4   9.0  0.88   4.1  19.0
1   1981 339  185000   1.0   4.6  0.75   2.1   2.5
1   1981 340  140000   2.1   5.2  0.79   2.1   8.7
1   1981 341  175000  -0.7   4.5  0.70   2.1   5.1
1   1981 342   72000  -0.4   2.1  0.65   1.5   4.9
1   1981 343  318000  -1.2   2.6  0.64   2.6   9.6
1   1981 344  312000  -4.4   1.6  0.55   1.5   1.6
1   1981 345   89000  -4.2   0.0  0.52   2.1   3.5
1   1981 346  377000  -7.3   0.6  0.48   1.0   1.3
1   1981 347  349000  -4.7  -1.5  0.49   3.6   0.0
1   1981 348   94000  -3.1   2.5  0.60   5.1   9.3
1   1981 349  384000  -7.1  -1.4  0.45   2.6   0.0
1   1981 350  476000 -10.7  -5.3  0.33   1.5   0.0
1   1981 351  335000 -11.6  -7.9  0.29   1.5   0.0
1   1981 352  164000 -12.3  -6.7  0.30   2.6   0.0
1   1981 353  320000  -6.8   0.5  0.48   1.0   0.2
1   1981 354  262000  -6.4  -1.3  0.46   3.1   0.0
1   1981 355  219000  -6.9  -2.4  0.43   4.1   3.0
1   1981 356   92000  -7.1  -4.9  0.39   2.1   2.3
1   1981 357  109000  -5.1   0.5  0.52   1.0   0.1
1   1981 358  178000  -3.3   0.7  0.56   2.6   0.0
1   1981 359  275000  -4.0   3.4  0.60   1.5   0.8
1   1981 360  187000  -5.0  -0.5  0.50   1.0   0.0
1   1981 361  168000  -3.6  -0.6  0.52   3.1   0.0
1   1981 362  153000  -1.3   2.0  0.63   2.6   0.0
1   1981 363   49000   1.5   5.5  0.78   4.6   5.7
1   1981 364  244000   3.8   7.1  0.90   4.6   2.5
1   1981 365  104000   0.1   8.0  0.82   2.6   5.6
