*---------------------------------------------------------*
*   Station: de Bilt, Nederland
*   Year: 20000101
*   Source: AGMIP Phase4 Project
*   
*   Author: Nobody
*   Longitude: 5.180 W
*   Latitude: 52.00 N
*   Elevation: 1.90 m
*   Comments: 
*             
* 
* Columns:
*  ========
* station number
* year
* day
* irradiation                   (kJ m-2 d-1)
* minimum temperature           (degrees Celsius)
* maximum temperature           (degrees Celsius)
* early morning vapour pressure (kPa)
* mean wind speed (height: 2 m) (m s-1)
* precipitation                 (mm d-1)
*-------------------------------------------------------------*
5.180 52.000   1.9   0.00 0.00
1   2000   1   93000   3.5   8.1  0.92   2.5   1.0
1   2000   2   68000   5.4   8.7  1.00   3.7   0.0
1   2000   3   35000   6.4   9.6  1.07   6.1   4.5
1   2000   4   30000   4.3   9.4  0.99   3.8  10.9
1   2000   5  347000   1.4   7.4  0.84   4.0   0.0
1   2000   6  112000   4.2   9.1  0.98   5.2   1.9
1   2000   7  149000   4.3   7.4  0.93   4.8   0.0
1   2000   8   63000   0.8   8.1  0.84   4.3   1.7
1   2000   9  354000  -2.6   7.0  0.72   1.5   0.0
1   2000  10  427000  -4.0   4.3  0.62   1.8   0.0
1   2000  11  295000  -1.2   4.4  0.69   4.0   0.0
1   2000  12  360000  -0.6   2.6  0.66   5.4   0.0
1   2000  13  227000  -0.9   3.6  0.67   4.2   0.0
1   2000  14  122000   1.5   4.0  0.74   2.0   0.0
1   2000  15  302000   2.0   5.4  0.80   2.7   0.0
1   2000  16  116000   2.7   6.9  0.86   2.6   0.3
1   2000  17   82000   4.8   7.5  0.94   4.7   0.1
1   2000  18  223000   4.1   8.6  0.96   6.2   0.3
1   2000  19  175000   1.3   5.6  0.78   2.9   0.1
1   2000  20   92000   3.6   6.1  0.86   3.8   1.5
1   2000  21  255000   2.3   7.8  0.88   3.7   0.1
1   2000  22  250000   3.0   6.1  0.84   4.0   5.3
1   2000  23  203000  -4.0   4.4  0.62   3.3   0.0
1   2000  24  600000  -7.7   0.9  0.48   1.7   0.0
1   2000  25  360000  -1.4   2.8  0.64   3.1   0.0
1   2000  26  398000  -1.1   5.5  0.72   3.3   0.0
1   2000  27   86000   0.5   3.8  0.71   5.4   0.0
1   2000  28  134000  -0.4   5.9  0.74   7.1   0.3
1   2000  29   77000   5.5  11.3  1.10   9.4   9.5
1   2000  30  162000   7.2  10.3  1.13   6.3   0.1
1   2000  31   58000   8.7  10.8  1.21   7.3   3.6
1   2000  32  277000   7.6  10.2  1.14   6.9   1.4
1   2000  33  474000   6.0   9.0  1.04   4.7   7.4
1   2000  34  354000   3.4   9.1  0.95   3.8   0.0
1   2000  35  128000   5.6   9.2  1.03   6.4   2.3
1   2000  36  584000   6.1  11.8  1.14   4.9   0.0
1   2000  37  132000   5.4   8.9  1.01   4.6   0.6
1   2000  38  403000   6.3   9.4  1.06   6.8   6.9
1   2000  39  113000   6.3  11.9  1.16   7.3   6.3
1   2000  40  327000   4.9   8.5  0.98   6.3   0.0
1   2000  41  180000   3.5   8.2  0.93   5.8   9.5
1   2000  42  744000   0.5   8.9  0.85   3.9   0.0
1   2000  43  256000   2.1   6.9  0.84   5.8   4.1
1   2000  44  588000   1.5   8.3  0.87   4.3   0.0
1   2000  45  626000  -0.8   8.0  0.79   3.7   2.5
1   2000  46  473000   4.3   9.1  0.98   3.5   1.8
1   2000  47  633000   0.3   6.3  0.77   5.4  14.5
1   2000  48  647000   0.9   7.9  0.84   4.4   1.0
1   2000  49  230000   0.8   8.4  0.85   4.8   7.2
1   2000  50  296000   1.3   6.8  0.82   4.6   0.9
1   2000  51  917000  -2.8   7.8  0.73   2.3   0.0
1   2000  52  557000  -3.7   6.0  0.66   2.8   0.6
1   2000  53  379000  -0.7   6.5  0.75   2.1   0.0
