Date         Date   DVS     WLV        WST          WSO         WRT         LAI     WSTRESS  SOILM    INF      Rain   NNI        PNI        KNI        NPKI  
2003-05-31, 151,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.298,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-06-01, 152,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.298,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-06-02, 153,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.298,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-06-03, 154,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.298,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-06-04, 155,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.298,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-06-05, 156,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.298,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-06-06, 157,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.298,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-06-07, 158,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.298,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-06-08, 159,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.298,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-06-09, 160,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.298,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-06-10, 161,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.298,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-06-11, 162,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.298,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-06-12, 163,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.298,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-06-13, 164,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.298,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-06-14, 165,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.298,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-06-15, 166,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.298,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-06-16, 167,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.298,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-06-17, 168,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.298,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-06-18, 169,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.298,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-06-19, 170,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.298,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-06-20, 171,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.298,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
